absa_seat,absa_food,absa_staff,absa_ground_service,absa_entertainment,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.0711,-0.3525,-0.2676,-0.8563,-0.2736,False,Solo Leisure,Economy Class,1677,0
0.9789,0.9778,0.9821,0.9715,0.9763,False,Business,Economy Class,941,1
-0.8085,-0.9009,-0.8839,-0.9593,-0.8984,False,Unknown,Economy Class,376,1
-0.3487,-0.4864,0.1147,-0.6377,0.1785,False,Unknown,Economy Class,1206,1
-0.8509,-0.9047,-0.951,-0.9017,-0.8953,True,Solo Leisure,Economy Class,1185,0
-0.9612,-0.9844,-0.9869,-0.9813,-0.9783,True,Couple Leisure,Economy Class,557,0
0.9956,0.9891,0.9917,0.9789,0.9889,True,Solo Leisure,Economy Class,557,1
-0.9445,-0.9801,-0.9847,-0.9813,-0.9736,True,Family Leisure,Economy Class,505,0
-0.6241,-0.8129,-0.8781,-0.8373,-0.7828,False,Solo Leisure,Economy Class,969,0
-0.9408,-0.9643,-0.9767,-0.9636,-0.9548,True,Family Leisure,Economy Class,476,0
-0.5025,-0.9775,-0.9813,-0.9815,-0.9233,True,Couple Leisure,Economy Class,178,0
-0.5282,-0.6285,-0.7119,-0.6695,-0.6145,True,Solo Leisure,Economy Class,1284,0
-0.8959,-0.9172,-0.9265,-0.9219,-0.9183,True,Solo Leisure,Economy Class,1147,0
-0.3272,-0.5756,-0.6952,-0.6221,-0.5266,True,Business,Economy Class,984,0
-0.6435,-0.7021,-0.7675,-0.7342,-0.6692,False,Solo Leisure,Economy Class,2036,0
-0.4711,-0.8035,-0.8412,-0.8292,-0.7752,False,Solo Leisure,Economy Class,900,0
0.994,0.9936,0.9942,0.9526,0.992,True,Business,Business Class,278,1
-0.9248,-0.9257,-0.9601,-0.9531,-0.9124,False,Business,Business Class,574,0
-0.9348,-0.9726,-0.978,-0.9699,-0.9616,True,Solo Leisure,Economy Class,1011,0
0.9881,0.9702,0.9205,0.6237,0.8692,True,Solo Leisure,Economy Class,493,1
0.9896,0.9834,0.9872,0.8903,0.9866,True,Solo Leisure,Economy Class,361,1
0.7416,0.7449,0.0165,-0.6559,-0.0957,True,Solo Leisure,Economy Class,286,0
-0.5479,-0.7573,-0.9631,-0.8244,-0.6816,True,Solo Leisure,Economy Class,619,0
-0.639,-0.9117,-0.9405,-0.955,-0.8345,False,Solo Leisure,Economy Class,255,0
-0.9537,-0.971,-0.9896,-0.974,-0.9632,False,Family Leisure,Economy Class,283,0
0.9876,0.9846,0.9919,0.9577,0.9734,True,Business,Economy Class,382,1
-0.8749,-0.8878,-0.9408,-0.87,-0.7274,True,Business,Economy Class,448,0
-0.879,-0.852,-0.737,-0.7657,-0.8389,True,Business,Economy Class,551,1
0.9931,0.9316,0.9916,0.8777,0.922,False,Solo Leisure,Economy Class,328,1
0.9954,0.9913,0.9951,0.9769,0.9906,True,Solo Leisure,Economy Class,509,1
-0.9669,-0.9821,-0.9884,-0.9789,-0.9731,True,Solo Leisure,Economy Class,380,0
0.9863,0.9803,0.9817,0.9656,0.9792,True,Solo Leisure,Business Class,622,1
-0.8078,-0.9318,-0.935,-0.9691,-0.8656,True,Business,Economy Class,352,0
0.9922,0.4431,0.9924,0.7191,0.9571,True,Family Leisure,Economy Class,343,1
0.9842,0.9796,0.9848,0.967,0.9793,True,Solo Leisure,Economy Class,755,1
0.7469,0.6242,0.6444,0.3721,0.6679,True,Solo Leisure,Economy Class,745,1
-0.8246,-0.9698,-0.9841,-0.9574,-0.9308,False,Solo Leisure,Economy Class,325,0
-0.738,-0.9621,-0.993,-0.9348,-0.931,False,Couple Leisure,Economy Class,322,0
-0.8459,-0.8737,-0.9167,-0.9024,-0.8694,False,Business,Economy Class,1435,0
-0.6345,-0.3997,-0.2543,-0.7153,-0.7677,False,Business,Economy Class,383,0
-0.7937,-0.928,-0.9391,-0.9244,-0.8761,False,Business,Business Class,495,0
0.9608,0.9556,0.9059,0.3374,0.9254,False,Solo Leisure,Business Class,628,1
0.9693,0.9363,0.9896,0.8681,0.934,False,Couple Leisure,Economy Class,428,1
0.9303,-0.9362,-0.9907,-0.9757,-0.87,False,Solo Leisure,Economy Class,288,1
0.9388,0.9308,0.9654,0.8924,0.9283,False,Solo Leisure,Economy Class,785,1
0.9783,0.9462,0.9596,0.8698,0.7329,False,Solo Leisure,Economy Class,813,1
0.9467,0.7912,0.9922,0.8652,0.928,False,Solo Leisure,Economy Class,281,1
0.9906,0.9939,0.9939,0.8972,0.9807,False,Solo Leisure,Business Class,304,1
-0.9143,-0.9552,-0.9759,-0.9754,-0.9474,False,Family Leisure,Economy Class,399,0
0.9949,0.9769,0.9887,0.8916,0.9817,False,Solo Leisure,Economy Class,254,1
0.9323,0.978,0.9565,0.9342,0.9587,False,Solo Leisure,Economy Class,458,1
-0.3897,-0.652,-0.7091,-0.7286,-0.5984,False,Family Leisure,Economy Class,937,0
0.9809,0.9656,0.9752,0.8966,0.9681,False,Family Leisure,Economy Class,450,1
-0.4677,-0.5138,-0.577,-0.4346,-0.6019,False,Business,Business Class,1370,0
-0.5636,-0.7732,-0.7984,-0.7721,-0.6313,False,Family Leisure,Economy Class,871,0
0.9924,0.9914,0.9978,0.9347,0.9848,False,Couple Leisure,Economy Class,261,1
0.9873,0.9791,0.9909,0.9583,0.9799,False,Solo Leisure,Economy Class,436,1
0.9788,0.8912,0.8993,0.6956,0.9008,False,Business,Economy Class,1089,1
-0.4612,-0.92,-0.9591,-0.9386,-0.8485,False,Solo Leisure,Economy Class,730,0
-0.8669,-0.8848,-0.8976,-0.9034,-0.8749,False,Solo Leisure,Economy Class,2376,0
0.9802,0.9739,0.9886,0.7492,0.8841,False,Solo Leisure,Economy Class,618,1
0.975,0.9305,0.9724,0.0828,0.8694,False,Unknown,Economy Class,228,1
0.6263,-0.9102,-0.9575,-0.9118,-0.8579,False,Unknown,Economy Class,622,0
0.8824,0.7063,0.8864,0.2317,0.7433,False,Unknown,Economy Class,459,1
0.3177,0.4246,0.9137,0.0679,0.4434,False,Unknown,Economy Class,561,1
0.9482,0.8771,0.9878,0.6253,0.4652,False,Unknown,Economy Class,440,1
0.9412,0.9326,0.9699,0.7966,0.9265,False,Unknown,Economy Class,730,1
-0.905,-0.9054,-0.9136,-0.8063,-0.9577,False,Unknown,Economy Class,158,0
-0.1892,-0.9117,-0.9156,-0.9439,-0.814,False,Unknown,Economy Class,399,0
0.9857,0.9814,0.9909,0.5315,0.9784,False,Unknown,Economy Class,314,1
0.9498,0.5787,0.9921,0.9095,0.9718,False,Unknown,Economy Class,471,1
0.0969,0.9928,0.9682,0.0567,0.5493,False,Unknown,Business Class,157,1
-0.9258,0.6718,0.8011,0.2298,0.5685,False,Unknown,Economy Class,315,1
-0.9029,-0.9575,-0.9655,-0.9038,-0.9247,False,Unknown,Economy Class,704,0
0.9709,0.9765,0.9867,0.7552,0.9708,False,Unknown,Business Class,226,1
-0.5227,-0.9015,-0.9542,-0.7499,-0.6024,False,Unknown,Economy Class,664,0
-0.2269,-0.9432,-0.9918,-0.9166,-0.6193,False,Unknown,Economy Class,356,0
0.9827,0.9675,0.3865,0.3743,0.9286,False,Unknown,Economy Class,185,1
0.9426,0.8949,0.9956,0.7398,0.8917,False,Unknown,Economy Class,168,1
-0.8229,-0.8712,-0.9749,-0.884,-0.8549,False,Unknown,Economy Class,778,0
0.975,0.7246,0.8552,0.2414,0.8382,False,Unknown,Economy Class,243,1
0.9525,0.7865,0.9837,0.1506,0.8745,False,Unknown,Economy Class,333,1
-0.5538,-0.9029,-0.9733,-0.9406,-0.8524,False,Unknown,Economy Class,217,0
0.9407,0.9248,0.9561,0.9678,0.9556,False,Unknown,Economy Class,481,1
0.9643,0.9959,0.9575,-0.0088,0.8399,False,Unknown,Economy Class,221,1
0.3353,0.4823,-0.4047,-0.7613,-0.5926,False,Unknown,Economy Class,443,1
0.9854,0.9542,0.9325,0.7944,0.9157,False,Unknown,Economy Class,647,1
0.9902,0.9843,0.9967,0.9566,0.9828,False,Unknown,Economy Class,281,1
-0.9763,-0.8316,-0.9753,-0.528,-0.4074,False,Unknown,Economy Class,253,0
0.8727,0.7615,0.9549,-0.1002,0.7282,False,Unknown,Economy Class,441,1
0.9477,0.8847,0.9942,0.3827,0.8272,False,Unknown,Economy Class,333,1
0.9086,0.8903,0.9953,0.1817,0.7364,False,Unknown,Economy Class,241,1
-0.932,-0.8541,-0.9938,-0.7588,-0.7417,False,Unknown,Economy Class,474,0
0.9873,0.9662,0.986,0.936,0.9635,False,Unknown,Business Class,440,1
-0.3989,-0.5602,0.3478,-0.8342,-0.6641,False,Unknown,Economy Class,743,0
0.8952,0.7056,0.7342,0.8974,0.628,False,Unknown,Economy Class,423,1
0.9358,0.9155,0.8269,0.8524,0.9532,False,Unknown,Economy Class,573,0
0.188,-0.4601,-0.6833,-0.6759,-0.3589,False,Unknown,Economy Class,213,0
0.2588,0.3481,0.7898,0.2181,0.3303,False,Unknown,Economy Class,461,1
-0.9803,-0.7104,-0.8665,-0.8883,-0.7244,False,Unknown,Economy Class,511,0
0.4461,0.997,0.9968,0.714,0.9723,False,Unknown,Economy Class,168,1
-0.8331,-0.9386,-0.9523,-0.9632,-0.904,False,Family Leisure,Economy Class,288,0
-0.7077,-0.7579,-0.9897,-0.8667,-0.6282,True,Business,Economy Class,212,1
-0.8585,-0.9052,-0.9512,-0.8852,-0.8418,False,Business,Economy Class,186,0
-0.3193,-0.6439,-0.7909,-0.7932,-0.4222,True,Solo Leisure,Economy Class,172,0
0.9923,0.9906,0.9919,0.9794,0.991,True,Couple Leisure,Economy Class,426,1
0.8991,0.8501,0.8746,0.6081,0.8629,True,Couple Leisure,Economy Class,320,1
0.0731,-0.855,-0.7146,-0.7553,-0.6863,True,Solo Leisure,Economy Class,901,0
-0.8281,-0.9291,-0.9617,-0.9512,-0.8609,True,Solo Leisure,Economy Class,602,0
-0.7999,-0.9171,-0.9567,-0.9616,-0.8527,True,Solo Leisure,Economy Class,595,0
-0.8049,-0.9001,-0.8989,-0.8707,-0.8542,True,Solo Leisure,Business Class,1137,0
-0.9318,-0.9553,-0.8463,-0.9636,-0.9444,False,Solo Leisure,Economy Class,1087,0
0.9134,0.9145,0.9936,0.7576,0.3918,True,Couple Leisure,Economy Class,435,1
-0.6002,-0.8907,-0.9347,-0.9396,-0.8509,True,Couple Leisure,Economy Class,298,0
-0.9806,-0.9858,-0.9852,-0.9877,-0.9853,False,Solo Leisure,Economy Class,440,0
0.8932,0.9839,0.9874,0.7973,-0.0913,False,Family Leisure,Economy Class,200,1
-0.2303,-0.4883,-0.5801,-0.4803,-0.2573,False,Solo Leisure,Economy Class,846,0
0.9934,0.9944,0.9947,0.9857,0.9935,False,Couple Leisure,Economy Class,568,1
0.1812,-0.3104,0.0326,-0.6464,-0.4062,False,Unknown,Unknown,719,0
0.9129,0.8891,0.9325,0.7339,0.8595,False,Unknown,Unknown,966,0
0.9863,0.9805,0.9922,0.9661,0.9794,False,Unknown,Unknown,474,0
0.985,0.9818,0.9875,0.944,0.9816,False,Unknown,Unknown,646,0
0.8555,0.6322,0.9149,-0.0058,0.7831,True,Family Leisure,Economy Class,377,1
0.9196,0.863,0.8773,0.5974,0.8922,True,Couple Leisure,Economy Class,461,1
-0.7951,-0.881,-0.9604,-0.9317,-0.7,True,Family Leisure,Economy Class,390,0
-0.8748,-0.8772,-0.8823,-0.884,-0.8668,False,Solo Leisure,Economy Class,1417,0
-0.5368,-0.9606,-0.9771,-0.921,-0.9309,True,Couple Leisure,Economy Class,382,0
0.9811,0.9664,0.9723,0.9737,0.9664,False,Couple Leisure,Economy Class,778,1
-0.8804,-0.9281,-0.9352,-0.8936,-0.921,True,Solo Leisure,Economy Class,1469,0
-0.4308,-0.8253,-0.904,-0.8838,-0.7766,False,Couple Leisure,Economy Class,803,0
-0.8191,-0.9036,-0.9221,-0.9143,-0.8909,False,Family Leisure,Economy Class,946,0
-0.5588,-0.7853,-0.8896,-0.842,-0.5868,True,Family Leisure,Economy Class,592,0
-0.9062,-0.9651,-0.9677,-0.9634,-0.9523,True,Business,Economy Class,632,0
-0.7839,-0.9551,-0.97,-0.9776,-0.94,True,Solo Leisure,Economy Class,374,0
-0.9078,-0.975,-0.9821,-0.979,-0.9508,False,Family Leisure,Economy Class,320,0
-0.6803,-0.9046,-0.9577,-0.914,-0.863,False,Family Leisure,Economy Class,570,0
0.8982,0.8465,0.8995,-0.0131,0.8737,True,Business,Economy Class,256,1
-0.9475,-0.9908,-0.9951,-0.9775,-0.9835,True,Family Leisure,Premium Economy,333,0
-0.8891,-0.9616,-0.9794,-0.9626,-0.9484,True,Couple Leisure,Economy Class,554,0
-0.9437,-0.9622,-0.9778,-0.9563,-0.9472,True,Family Leisure,Economy Class,634,0
-0.9425,-0.97,-0.981,-0.9757,-0.9529,True,Business,Economy Class,248,0
-0.495,-0.9619,-0.9671,-0.9822,-0.9249,True,Solo Leisure,Economy Class,173,0
-0.8357,-0.9019,-0.9389,-0.8992,-0.8922,True,Solo Leisure,Economy Class,989,0
-0.9008,-0.9244,-0.9295,-0.9316,-0.9185,True,Business,Economy Class,1569,0
-0.8931,-0.9499,-0.976,-0.9297,-0.9068,False,Family Leisure,Economy Class,683,0
-0.6783,-0.8167,-0.8852,-0.8488,-0.7632,True,Couple Leisure,Economy Class,727,0
-0.8371,-0.9095,-0.915,-0.9004,-0.8699,False,Couple Leisure,Economy Class,1270,0
-0.0671,-0.3451,-0.172,-0.44,-0.3064,False,Couple Leisure,Economy Class,911,0
-0.8974,-0.9126,-0.9573,-0.9499,-0.9432,False,Solo Leisure,Economy Class,1737,0
-0.9038,-0.9374,-0.9423,-0.9407,-0.9381,False,Business,Economy Class,1433,0
0.9744,0.9398,0.978,0.827,0.9323,False,Solo Leisure,Economy Class,249,1
-0.747,-0.9013,-0.9721,-0.9438,-0.8628,False,Unknown,Economy Class,711,0
0.9536,0.8813,0.9409,0.3743,0.8887,False,Unknown,Economy Class,291,1
-0.8258,-0.9365,-0.9581,-0.9359,-0.8618,False,Unknown,Economy Class,378,0
-0.8072,-0.9595,-0.9752,-0.9696,-0.9584,False,Unknown,Economy Class,402,0
-0.0733,-0.6772,-0.8956,-0.7135,-0.6569,False,Unknown,Economy Class,485,0
-0.6002,-0.7751,-0.8274,-0.8096,-0.7535,False,Unknown,Economy Class,1273,0
0.9133,0.8018,0.9013,0.6519,0.8132,False,Unknown,Economy Class,504,1
0.0652,-0.9342,-0.9803,-0.9383,-0.7543,False,Unknown,Economy Class,284,0
-0.1878,-0.5668,-0.7076,-0.6705,-0.5888,False,Unknown,Economy Class,1009,0
-0.0065,-0.1479,-0.6047,-0.2947,-0.0829,False,Unknown,Economy Class,243,0
0.8878,0.7938,0.859,0.8647,0.8017,False,Unknown,Economy Class,446,1
0.0615,-0.9403,-0.9634,-0.9716,-0.6444,False,Unknown,Economy Class,273,0
-0.4569,-0.8477,-0.8762,-0.9682,-0.7604,False,Unknown,Economy Class,342,0
0.9084,0.8456,0.931,0.7191,0.8174,False,Unknown,Economy Class,776,1
0.8854,0.8046,0.9175,0.8929,0.8514,False,Unknown,Economy Class,558,1
0.9864,0.969,0.9852,0.8861,0.9768,False,Unknown,Economy Class,245,1
0.9201,0.8939,0.9294,0.5581,0.8684,False,Unknown,Unknown,246,0
0.9829,0.9746,0.9852,0.5908,0.9754,False,Unknown,Unknown,609,0
0.9178,0.7476,0.7689,0.5574,0.7802,True,Solo Leisure,Economy Class,467,1
-0.9497,-0.9619,-0.9739,-0.9603,-0.9687,True,Solo Leisure,Economy Class,1056,0
0.9893,0.9895,0.9941,0.9554,0.9883,False,Solo Leisure,Economy Class,481,1
-0.8784,-0.9652,-0.9683,-0.9674,-0.9523,True,Solo Leisure,Economy Class,453,0
-0.5392,-0.9648,-0.9556,-0.9452,-0.9298,False,Family Leisure,Economy Class,1013,0
-0.0693,-0.4864,-0.7781,-0.8663,-0.5011,True,Family Leisure,Economy Class,190,0
-0.6719,-0.9645,-0.9765,-0.9773,-0.9055,True,Family Leisure,Economy Class,192,0
-0.7,-0.9295,-0.9669,-0.9456,-0.9095,False,Solo Leisure,Economy Class,686,0
0.9753,0.974,0.9782,0.9682,0.9723,True,Solo Leisure,Business Class,2144,1
-0.8966,-0.9594,-0.9772,-0.9647,-0.9329,False,Solo Leisure,Economy Class,354,0
-0.8912,-0.9328,-0.9629,-0.943,-0.9239,True,Solo Leisure,Economy Class,752,0
0.9541,0.7938,0.914,0.7059,0.8409,False,Family Leisure,Economy Class,389,1
-0.6289,-0.7655,-0.9485,-0.8233,-0.714,True,Solo Leisure,Economy Class,748,0
-0.7676,-0.8915,-0.9221,-0.913,-0.8565,False,Business,Economy Class,690,0
-0.4815,-0.8206,-0.9762,-0.8562,-0.6866,True,Couple Leisure,Economy Class,400,0
-0.5732,-0.8786,-0.9248,-0.9055,-0.8174,True,Solo Leisure,Economy Class,562,0
-0.8368,-0.9656,-0.9729,-0.9645,-0.9266,False,Family Leisure,Economy Class,504,0
-0.3924,-0.5928,-0.7296,-0.6343,-0.4627,True,Solo Leisure,Economy Class,1024,0
-0.8274,-0.8873,-0.9025,-0.8846,-0.8807,True,Family Leisure,Economy Class,1110,0
-0.2262,-0.2979,-0.295,-0.3241,-0.272,True,Solo Leisure,Economy Class,3230,0
-0.873,-0.9525,-0.9635,-0.9573,-0.9201,True,Couple Leisure,Premium Economy,587,0
-0.8839,-0.9311,-0.971,-0.9337,-0.9006,True,Business,Business Class,785,0
-0.9727,-0.9779,-0.9818,-0.9775,-0.9736,False,Couple Leisure,Economy Class,1012,1
-0.8945,-0.9424,-0.9625,-0.9511,-0.932,True,Family Leisure,Economy Class,922,0
0.9883,0.9861,0.9879,0.9737,0.9869,True,Business,Premium Economy,1193,1
-0.952,-0.9615,-0.9644,-0.9597,-0.9538,True,Family Leisure,Economy Class,1666,0
-0.9417,-0.9783,-0.9853,-0.983,-0.9216,False,Family Leisure,Economy Class,216,0
-0.9033,-0.9604,-0.9642,-0.9657,-0.9402,False,Family Leisure,Economy Class,378,0
0.9934,0.9866,0.9848,0.9598,0.9778,True,Solo Leisure,Economy Class,314,1
-0.9563,-0.9357,-0.9716,-0.9245,-0.9146,True,Solo Leisure,Economy Class,955,0
-0.6752,-0.7873,-0.8333,-0.8216,-0.7738,True,Family Leisure,Economy Class,816,0
-0.9411,-0.9764,-0.9856,-0.9862,-0.9365,True,Family Leisure,Economy Class,484,0
-0.4841,-0.8372,-0.8331,-0.8319,-0.6944,True,Solo Leisure,Economy Class,553,0
0.9514,0.9107,0.946,0.6986,0.8851,True,Business,Economy Class,471,1
-0.8893,-0.9014,-0.9165,-0.8978,-0.8766,True,Business,Economy Class,2240,0
-0.8785,-0.8971,-0.9065,-0.8992,-0.8913,True,Family Leisure,Economy Class,2334,0
-0.9311,-0.9591,-0.9771,-0.9669,-0.9494,True,Family Leisure,Economy Class,474,0
0.9836,0.9903,0.992,0.8839,0.9823,False,Business,Economy Class,617,1
0.6598,0.5174,0.5103,0.3687,0.3889,False,Solo Leisure,Economy Class,1369,1
0.9384,0.9267,0.9412,0.9224,0.9332,False,Couple Leisure,Business Class,1911,1
0.9907,0.9886,0.9936,0.9004,0.9889,False,Business,First Class,245,1
-0.7167,-0.6833,-0.8962,-0.8515,-0.8058,False,Couple Leisure,Economy Class,973,0
0.9903,0.9841,0.991,0.9819,0.8786,False,Solo Leisure,Economy Class,307,1
-0.7819,-0.7838,-0.7992,-0.7636,-0.8371,False,Family Leisure,Economy Class,2065,0
0.9896,0.9957,0.9947,0.9446,0.9908,False,Family Leisure,Economy Class,259,1
0.9817,0.975,0.9908,0.8021,0.977,False,Solo Leisure,Economy Class,276,1
-0.9634,-0.9784,-0.983,-0.9819,-0.9721,False,Couple Leisure,Economy Class,511,0
-0.8063,-0.8583,-0.8793,-0.8782,-0.8322,False,Solo Leisure,Economy Class,1870,0
-0.9321,-0.9557,-0.9634,-0.9535,-0.9526,False,Solo Leisure,Economy Class,1456,0
-0.7576,-0.9055,-0.946,-0.9276,-0.8646,False,Couple Leisure,Economy Class,426,0
-0.1333,-0.6792,-0.8211,-0.8638,-0.5836,False,Couple Leisure,Economy Class,472,0
-0.9083,-0.9628,-0.9029,-0.9674,-0.9394,False,Solo Leisure,Economy Class,552,0
0.983,0.9794,0.9848,0.9429,0.9826,False,Couple Leisure,Economy Class,908,1
-0.9072,-0.9248,-0.933,-0.9292,-0.9152,False,Solo Leisure,Economy Class,1099,0
0.9766,0.9621,0.9691,0.922,0.9508,False,Couple Leisure,Business Class,1930,1
0.9688,0.9704,0.9751,0.9623,0.9644,False,Business,First Class,801,1
0.9662,0.9677,0.973,0.9336,0.9679,False,Solo Leisure,Economy Class,1130,1
-0.5197,-0.8732,-0.8965,-0.8636,-0.8023,False,Family Leisure,Economy Class,701,0
0.9912,0.9831,0.9953,0.938,0.9813,False,Solo Leisure,Economy Class,214,1
0.9869,0.9553,0.9588,0.845,0.2556,False,Unknown,Economy Class,646,1
0.9504,0.9871,0.9738,0.8599,0.9573,False,Unknown,Business Class,566,1
0.9324,0.9895,0.9856,0.798,0.9286,False,Unknown,Economy Class,418,1
0.9924,0.9863,0.9885,0.8574,0.9506,False,Unknown,Economy Class,689,1
-0.0283,-0.4331,-0.8286,-0.4278,-0.1391,False,Unknown,Economy Class,454,0
0.1424,-0.4633,-0.914,-0.6267,-0.1944,False,Unknown,Economy Class,324,0
0.9686,0.9205,0.992,0.3865,0.8681,False,Unknown,Economy Class,201,1
0.7979,0.9257,0.9633,0.2597,0.3287,False,Unknown,Economy Class,727,1
0.9894,0.9885,0.9906,0.9861,0.9894,False,Unknown,Economy Class,472,1
-0.688,-0.9599,0.7792,-0.5234,-0.8078,False,Unknown,Economy Class,781,0
0.9073,0.9762,0.9608,0.2557,0.8598,False,Unknown,Economy Class,529,1
-0.8621,-0.8921,-0.9314,-0.9104,-0.8805,False,Unknown,Economy Class,1377,0
0.9454,0.9818,0.9499,0.8963,0.9318,False,Unknown,Business Class,618,1
-0.97,-0.9939,-0.9846,-0.9238,-0.9896,False,Unknown,Business Class,311,0
-0.2951,-0.872,-0.9694,-0.8562,-0.6812,False,Unknown,Economy Class,317,0
0.4688,0.5176,0.0927,0.242,0.034,False,Unknown,Economy Class,1166,0
0.9687,0.9628,0.9722,0.9301,0.9609,False,Unknown,Economy Class,1372,1
0.8311,0.8935,0.8861,0.5726,0.6564,False,Unknown,First Class,1099,1
0.8459,0.6597,0.7572,-0.3616,0.7469,False,Unknown,Economy Class,795,0
-0.6143,-0.8732,-0.9846,-0.8877,-0.7387,False,Unknown,Economy Class,582,0
0.9865,0.9935,0.9919,0.8474,0.9822,False,Unknown,Economy Class,333,1
0.0036,0.823,0.6929,-0.6248,-0.4117,False,Unknown,Economy Class,402,1
0.9669,0.6522,0.8637,0.417,0.7509,False,Unknown,Economy Class,548,1
-0.5336,-0.6684,-0.8042,-0.7543,-0.6027,False,Unknown,Economy Class,772,0
0.9857,-0.2855,0.9643,0.7122,0.8726,False,Unknown,Economy Class,302,1
0.9856,0.9842,0.9865,0.7266,0.9782,False,Unknown,Economy Class,231,1
-0.55,-0.9627,-0.9778,-0.951,-0.8968,False,Unknown,Economy Class,268,0
0.9953,0.9937,0.9953,0.9707,0.6602,False,Unknown,Economy Class,376,1
-0.5582,-0.9187,-0.9357,-0.9342,-0.8712,False,Unknown,Economy Class,677,0
0.7795,0.753,0.7678,0.6407,0.7616,False,Unknown,Economy Class,358,1
-0.5147,-0.9543,-0.9895,-0.9782,-0.9111,False,Unknown,Economy Class,391,1
-0.3038,-0.3598,0.0848,-0.6016,-0.7182,False,Unknown,Economy Class,704,0
0.8764,0.9956,0.7107,-0.1969,0.6259,False,Unknown,Economy Class,228,1
-0.808,-0.9696,-0.9923,-0.9849,-0.857,False,Unknown,Economy Class,183,0
0.9821,0.3071,0.9924,-0.4789,0.668,False,Unknown,Business Class,160,1
0.9835,0.9869,0.9845,0.8956,0.9782,False,Unknown,Economy Class,441,1
0.9797,-0.0683,-0.5725,-0.5429,0.7043,False,Unknown,Economy Class,242,0
0.5523,-0.4806,-0.895,-0.69,-0.482,False,Unknown,Economy Class,756,0
0.9944,0.9931,0.9951,0.9589,0.9887,False,Unknown,Unknown,291,0
0.9651,0.9879,0.9761,0.3391,0.9825,False,Unknown,Economy Class,280,1
-0.7954,-0.8965,-0.9175,-0.916,-0.8657,False,Unknown,Unknown,660,0
0.9042,0.9066,0.9781,-0.3189,0.567,False,Unknown,Unknown,228,0
0.3102,-0.1522,0.0277,-0.4442,-0.1055,False,Unknown,Unknown,866,0
0.9927,0.972,0.9754,0.8243,0.9034,False,Unknown,Unknown,475,0
0.9741,0.9788,0.9805,0.7663,0.9468,False,Unknown,Unknown,530,0
0.8758,0.8179,0.8832,0.6718,0.8223,False,Unknown,Unknown,868,0
0.9557,0.8369,0.9595,-0.1782,0.8461,False,Unknown,Unknown,361,0
0.9326,0.9321,0.9854,0.5991,0.8673,False,Unknown,Unknown,373,0
0.2473,-0.8467,-0.9612,-0.9424,-0.6367,False,Unknown,Unknown,253,0
0.6154,0.7377,0.9519,0.6442,0.7097,False,Family Leisure,Economy Class,237,1
0.981,0.9855,0.9929,0.9635,0.9659,True,Solo Leisure,Business Class,182,1
0.9772,0.9754,0.978,0.9535,0.9734,True,Couple Leisure,Economy Class,689,1
-0.2696,-0.4015,-0.9107,-0.7533,-0.5825,True,Solo Leisure,Business Class,390,0
0.9772,0.9707,0.984,0.9615,0.9674,True,Business,Business Class,884,1
-0.3332,-0.8158,-0.8666,-0.9185,-0.6734,False,Couple Leisure,Economy Class,321,0
0.9656,0.9675,0.979,0.9524,0.9668,True,Solo Leisure,Business Class,1644,1
0.955,0.9661,0.962,0.92,0.9516,True,Solo Leisure,Economy Class,1519,1
0.4635,-0.2547,0.3302,0.1367,0.2889,True,Family Leisure,Economy Class,690,1
0.9839,0.9829,0.9933,0.4009,0.9835,True,Solo Leisure,Economy Class,267,1
0.9906,0.9942,0.9945,0.9463,0.9755,True,Solo Leisure,Business Class,210,1
0.1104,0.0338,0.9447,0.0004,0.0192,True,Family Leisure,Economy Class,214,1
0.9863,0.5034,0.2819,0.286,0.4137,True,Business,Economy Class,446,1
-0.7032,-0.9492,-0.9133,-0.8596,-0.9298,True,Business,Economy Class,1853,1
0.9518,0.9372,0.9683,0.6727,0.5211,True,Solo Leisure,Economy Class,968,1
0.8611,0.6539,0.8299,0.0183,0.7763,True,Solo Leisure,Economy Class,478,1
-0.7937,-0.8484,-0.8395,-0.8247,-0.8271,True,Business,Economy Class,2295,0
0.9574,0.29,0.716,0.3857,0.51,True,Couple Leisure,Economy Class,345,1
0.9938,0.9821,0.9931,0.8922,0.9751,True,Couple Leisure,Economy Class,375,1
-0.8065,-0.8678,-0.9793,-0.8664,-0.7753,True,Solo Leisure,Economy Class,403,0
0.9419,0.8973,0.9695,0.8893,0.9229,True,Solo Leisure,Economy Class,948,1
-0.6665,-0.8606,0.4777,-0.7202,-0.5743,False,Business,Economy Class,418,1
0.9806,0.9811,0.9921,0.0636,0.9703,True,Solo Leisure,Economy Class,281,1
-0.0546,-0.2226,-0.3382,-0.3104,-0.3453,True,Family Leisure,Economy Class,2251,1
0.9841,0.9897,0.9919,0.9455,0.9836,True,Solo Leisure,Economy Class,313,1
0.9817,0.9849,0.9927,0.9443,0.9694,True,Solo Leisure,Economy Class,224,1
