absa_seat_e2,absa_food_e2,absa_staff_e2,absa_ground_service_e2,absa_entertainment_e2,absa_seat_e2_missing,absa_food_e2_missing,absa_staff_e2_missing,absa_ground_service_e2_missing,absa_entertainment_e2_missing,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
,,-0.9796,-0.9571,,1,1,0,0,1,True,Solo Leisure,Economy Class,213,3734,2023-04-14,2023-04-01,0
0.9944,,0.9932,0.9683,,0,1,0,0,1,True,Solo Leisure,Economy Class,172,3735,2023-03-25,2023-03-01,1
,,0.9955,0.9079,,1,1,0,0,1,True,Couple Leisure,Economy Class,256,3736,2023-03-22,2023-03-01,1
0.9703,,0.9805,0.9255,,0,1,0,0,1,True,Solo Leisure,Economy Class,748,3737,2023-03-18,2023-03-01,1
,,0.9571,0.4693,,1,1,0,0,1,False,Family Leisure,Economy Class,484,3738,2023-03-18,2023-02-01,1
,0.983,0.9915,,,1,0,0,1,1,True,Business,Economy Class,227,3739,2023-03-11,2023-03-01,1
0.9929,0.9923,0.9951,0.976,,0,0,0,0,1,True,Business,Economy Class,872,3740,2023-03-09,2023-03-01,1
0.9933,,0.9953,0.9,,0,1,0,0,1,True,Couple Leisure,Economy Class,252,3741,2023-03-03,2023-01-01,1
0.988,,0.9676,,,0,1,0,1,1,True,Family Leisure,Economy Class,376,3742,2023-02-23,2023-02-01,1
,,0.9923,0.9541,,1,1,0,0,1,True,Solo Leisure,Economy Class,331,3743,2023-02-21,2023-02-01,1
,-0.969,-0.971,-0.9684,,1,0,0,0,1,True,Couple Leisure,Economy Class,1229,3744,2023-02-17,2023-02-01,0
,-0.9775,,-0.9785,,1,0,1,0,1,True,Couple Leisure,First Class,458,3745,2023-02-16,2023-02-01,0
,,0.9958,,,1,1,0,1,1,True,Couple Leisure,Economy Class,172,3746,2023-02-01,2023-02-01,1
,,0.9746,0.8992,,1,1,0,0,1,True,Family Leisure,Economy Class,219,3747,2023-01-28,2023-01-01,1
,,-0.9425,-0.9837,,1,1,0,0,1,True,Family Leisure,Economy Class,161,3748,2023-01-23,2023-01-01,0
,,-0.9698,,,1,1,0,1,1,False,Business,Economy Class,402,3749,2023-01-22,2023-01-01,0
0.9873,,0.9825,0.9846,,0,1,0,0,1,True,Business,Economy Class,352,3750,2023-01-18,2023-01-01,1
,,-0.9488,-0.9319,,1,1,0,0,1,False,Family Leisure,Economy Class,661,3751,2023-01-14,2023-01-01,0
,,,,,1,1,1,1,1,True,Business,Economy Class,170,3752,2022-12-26,2022-12-01,1
,,,-0.9859,-0.9847,1,1,1,0,0,False,Couple Leisure,Economy Class,247,3753,2022-12-23,2022-12-01,0
0.9516,,0.9391,0.2265,,0,1,0,0,1,True,Family Leisure,Economy Class,745,3754,2022-12-22,2022-12-01,1
0.693,,0.9911,0.9015,,0,1,0,0,1,True,Solo Leisure,Economy Class,340,3755,2022-12-17,2022-12-01,1
,,-0.8825,-0.9104,,1,1,0,0,1,True,Solo Leisure,Economy Class,381,3756,2022-12-04,2022-12-01,0
,,,-0.9713,,1,1,1,0,1,False,Business,Economy Class,400,3757,2022-12-03,2022-12-01,0
0.9906,0.9771,0.9891,0.9763,0.9763,0,0,0,0,0,True,Family Leisure,Economy Class,994,3758,2022-11-27,2022-11-01,1
,,-0.9913,-0.9861,,1,1,0,0,1,False,Business,Economy Class,372,3759,2022-11-24,2022-11-01,0
,,-0.949,-0.947,,1,1,0,0,1,True,Family Leisure,Economy Class,3376,3760,2022-11-12,2022-10-01,0
,,0.0034,-0.9131,,1,1,0,0,1,True,Family Leisure,Economy Class,510,3761,2022-11-09,2022-11-01,0
,,-0.9636,-0.955,,1,1,0,0,1,True,Business,Economy Class,1088,3762,2022-11-06,2022-10-01,0
0.3131,,0.9393,0.5714,,0,1,0,0,1,True,Business,Economy Class,227,3763,2022-10-19,2022-10-01,1
,,,-0.9888,,1,1,1,0,1,False,Solo Leisure,First Class,309,3764,2023-07-24,2023-07-01,0
-0.9417,,-0.9494,-0.9505,,0,1,0,0,1,True,Family Leisure,Premium Economy,2535,3765,2023-07-23,2023-07-01,0
-0.9279,-0.9794,-0.9803,-0.957,-0.9916,0,0,0,0,0,True,Solo Leisure,First Class,999,3766,2023-07-22,2023-07-01,0
-0.929,-0.9351,-0.939,-0.9331,,0,0,0,0,1,True,Family Leisure,Premium Economy,1367,3767,2023-07-22,2023-07-01,0
,,0.0687,-0.9805,,1,1,0,0,1,True,Business,Business Class,318,3768,2023-07-21,2023-07-01,0
-0.8235,,-0.9023,,-0.8707,0,1,0,1,0,False,Family Leisure,Economy Class,1339,3769,2023-07-18,2023-07-01,0
-0.8839,-0.9153,-0.9309,-0.921,-0.9081,0,0,0,0,0,True,Couple Leisure,Economy Class,1820,3770,2023-07-17,2023-07-01,0
,,0.9886,0.9796,,1,1,0,0,1,False,Family Leisure,Economy Class,1076,3771,2023-07-16,2023-07-01,1
,,-0.9591,-0.9445,,1,1,0,0,1,True,Solo Leisure,Economy Class,274,3772,2023-07-16,2023-07-01,0
-0.9477,-0.9638,,-0.9605,-0.9689,0,0,1,0,0,False,Solo Leisure,Economy Class,1424,3773,2023-07-13,2023-07-01,0
-0.9205,,,,,0,1,1,1,1,True,Business,First Class,587,3774,2023-07-09,2022-11-01,0
0.9849,0.9697,0.992,0.8555,,0,0,0,0,1,True,Family Leisure,Economy Class,379,3775,2023-07-09,2023-06-01,1
,,,0.9794,,1,1,1,0,1,False,Family Leisure,Economy Class,602,3776,2023-07-03,2023-07-01,1
,,-0.9701,,-0.9113,1,1,0,1,0,False,Couple Leisure,First Class,615,3777,2023-07-01,2023-06-01,0
,,,-0.1654,,1,1,1,0,1,True,Couple Leisure,Economy Class,161,3778,2023-07-01,2023-06-01,0
,,,-0.9376,,1,1,1,0,1,True,Solo Leisure,Economy Class,1973,3779,2023-06-27,2023-06-01,0
,,0.9692,,,1,1,0,1,1,True,Solo Leisure,Economy Class,412,3780,2023-06-19,2023-06-01,1
,,,-0.9582,,1,1,1,0,1,True,Solo Leisure,Economy Class,649,3781,2023-06-18,2023-06-01,0
-0.6089,,-0.7874,,,0,1,0,1,1,True,Family Leisure,Premium Economy,1443,3782,2023-06-17,2023-06-01,0
-0.5746,,-0.7575,-0.7969,-0.6841,0,1,0,0,0,True,Couple Leisure,Economy Class,1291,3783,2023-06-03,2023-05-01,0
,,0.9834,,,1,1,0,1,1,False,Family Leisure,Economy Class,454,3784,2023-05-23,2023-05-01,1
0.9787,,0.9813,,0.9625,0,1,0,1,0,False,Business,Economy Class,304,3785,2023-05-21,2023-05-01,1
,,-0.9646,-0.9613,,1,1,0,0,1,True,Family Leisure,Economy Class,1242,3786,2023-05-09,2023-05-01,0
0.7562,0.5959,0.7967,0.3135,,0,0,0,0,1,False,Couple Leisure,Economy Class,1146,3787,2023-05-03,2023-05-01,1
-0.9546,,,,,0,1,1,1,1,True,Solo Leisure,Economy Class,193,3788,2023-04-30,2023-04-01,0
,,,,,1,1,1,1,1,True,Solo Leisure,First Class,577,3789,2023-04-29,2023-04-01,0
,,-0.9806,,,1,1,0,1,1,True,Solo Leisure,Economy Class,261,3790,2023-04-28,2023-04-01,0
0.9772,,0.9803,0.9609,,0,1,0,0,1,False,Family Leisure,Premium Economy,352,3791,2023-04-27,2022-09-01,1
-0.9368,-0.9555,-0.9637,,-0.9624,0,0,0,1,0,True,Solo Leisure,Premium Economy,1366,3792,2023-04-25,2023-04-01,0
,,,-0.9537,-0.9149,1,1,1,0,0,True,Business,First Class,461,3793,2023-04-19,2023-04-01,0
,,-0.9279,-0.8881,,1,1,0,0,1,False,Solo Leisure,Economy Class,619,3794,2023-04-16,2023-04-01,0
-0.9148,,,-0.9473,,0,1,1,0,1,False,Family Leisure,Economy Class,585,3795,2023-04-05,2023-02-01,0
-0.9301,,-0.9533,,,0,1,0,1,1,True,Couple Leisure,Economy Class,1353,3796,2023-04-04,2023-04-01,0
-0.6021,,,-0.9412,,0,1,1,0,1,True,Family Leisure,Economy Class,303,3797,2023-03-30,2023-03-01,0
,,-0.9866,-0.9785,,1,1,0,0,1,False,Family Leisure,Economy Class,777,3798,2023-03-18,2022-12-01,0
0.8735,,0.927,0.4443,,0,1,0,0,1,False,Solo Leisure,Economy Class,995,3799,2023-03-01,2023-02-01,1
0.9831,,0.986,,0.9799,0,1,0,1,0,False,Business,Economy Class,351,3800,2023-03-01,2022-12-01,1
,,-0.8909,-0.9492,,1,1,0,0,1,False,Family Leisure,Economy Class,521,3801,2023-02-26,2022-10-01,0
,,,-0.9744,,1,1,1,0,1,True,Solo Leisure,Economy Class,576,3802,2023-02-07,2023-01-01,0
0.2163,-0.7902,-0.8495,,-0.8843,0,0,0,1,0,True,Family Leisure,Economy Class,251,3803,2023-01-30,2023-01-01,0
-0.1487,-0.8467,-0.8302,,-0.8698,0,0,0,1,0,False,Family Leisure,Economy Class,251,3804,2023-01-30,2023-01-01,0
-0.9207,,-0.9728,-0.9683,,0,1,0,0,1,True,Family Leisure,Economy Class,527,3805,2023-01-28,2023-01-01,0
,,-0.8561,-0.861,,1,1,0,0,1,False,Solo Leisure,Economy Class,1532,3806,2023-01-27,2023-01-01,0
,,,-0.9541,,1,1,1,0,1,False,Business,Economy Class,283,3807,2023-01-18,2023-01-01,0
,,-0.9902,-0.9899,,1,1,0,0,1,True,Couple Leisure,First Class,179,3808,2023-01-15,2023-01-01,0
-0.0678,,-0.1696,-0.1742,,0,1,0,0,1,True,Business,Business Class,3165,3809,2023-01-06,2023-01-01,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,353,3810,2023-01-06,2023-01-01,1
-0.4121,,-0.9566,-0.9465,,0,1,0,0,1,False,Family Leisure,Economy Class,872,3811,2022-12-27,2022-12-01,0
-0.9275,-0.9741,-0.9776,-0.9727,,0,0,0,0,1,False,Family Leisure,Economy Class,792,3812,2022-12-27,2022-12-01,0
-0.5153,,-0.8465,-0.8136,,0,1,0,0,1,True,Couple Leisure,Economy Class,1067,3813,2022-12-26,2022-12-01,0
,,,-0.9709,,1,1,1,0,1,False,Solo Leisure,Economy Class,466,3814,2022-12-24,2022-12-01,0
,,,0.819,,1,1,1,0,1,False,Couple Leisure,Economy Class,224,3815,2022-12-24,2022-12-01,1
,,,-0.9561,,1,1,1,0,1,False,Solo Leisure,Economy Class,446,3816,2022-12-23,2022-12-01,0
,,,-0.9791,,1,1,1,0,1,False,Family Leisure,Economy Class,352,3817,2022-12-22,2022-12-01,0
,-0.9734,-0.9796,,,1,0,0,1,1,False,Business,Business Class,636,3818,2022-12-21,2022-12-01,0
-0.8728,-0.8747,-0.8838,,-0.8712,0,0,0,1,0,True,Family Leisure,Economy Class,3289,3819,2022-12-19,2022-12-01,0
0.967,,0.9566,,,0,1,0,1,1,True,Solo Leisure,Economy Class,1117,3820,2022-12-11,2022-12-01,1
0.9904,0.9869,0.9883,0.9821,,0,0,0,0,1,True,Couple Leisure,First Class,1056,3821,2022-12-07,2022-11-01,1
-0.9275,,-0.9377,-0.9345,,0,1,0,0,1,False,Family Leisure,Economy Class,3421,3822,2022-12-05,2022-11-01,0
,,-0.6507,-0.7496,,1,1,0,0,1,True,Solo Leisure,Premium Economy,446,3823,2022-12-05,2022-12-01,0
-0.7338,,-0.8716,-0.8068,,0,1,0,0,1,True,Couple Leisure,Economy Class,863,3824,2022-11-29,2022-11-01,0
0.9958,,0.9952,,,0,1,0,1,1,False,Family Leisure,Economy Class,444,3825,2022-11-28,2022-11-01,1
0.0525,,-0.5639,,,0,1,0,1,1,False,Couple Leisure,Economy Class,372,3826,2022-11-28,2022-11-01,0
,,,-0.8166,,1,1,1,0,1,False,Family Leisure,Premium Economy,449,3827,2022-11-19,2022-06-01,0
-0.9088,,-0.9632,-0.9537,,0,1,0,0,1,True,Solo Leisure,Economy Class,1181,3828,2022-11-14,2022-11-01,0
-0.915,-0.9235,,-0.9356,,0,0,1,0,1,False,Family Leisure,Premium Economy,1164,3829,2022-11-13,2022-11-01,0
-0.8958,,,-0.9095,,0,1,1,0,1,True,Solo Leisure,Economy Class,2331,3830,2022-11-11,2022-11-01,0
,,,-0.9551,,1,1,1,0,1,False,Couple Leisure,Premium Economy,355,3831,2022-11-02,2022-11-01,0
,,-0.8863,-0.9051,,1,1,0,0,1,True,Business,Business Class,662,3832,2022-11-01,2022-11-01,0
-0.8265,,-0.9491,-0.9272,,0,1,0,0,1,False,Solo Leisure,Economy Class,633,3833,2022-11-01,2022-08-01,0
,,-0.9789,-0.954,,1,1,0,0,1,True,Solo Leisure,Economy Class,272,3834,2022-10-21,2022-10-01,0
0.6243,0.5178,,,,0,0,1,1,1,True,Solo Leisure,Economy Class,883,3835,2022-10-18,2022-10-01,1
-0.8688,,-0.9708,-0.9355,,0,1,0,0,1,True,Couple Leisure,Economy Class,375,3836,2022-10-17,2022-10-01,0
,,0.9699,0.9338,0.9605,1,1,0,0,0,False,Family Leisure,Economy Class,994,3837,2022-10-17,2022-10-01,1
-0.9884,,-0.9894,-0.9897,,0,1,0,0,1,False,Solo Leisure,Economy Class,322,3838,2022-10-17,2022-10-01,0
,,-0.9374,-0.8775,,1,1,0,0,1,True,Business,Premium Economy,391,3839,2022-10-13,2022-10-01,0
-0.939,,,,,0,1,1,1,1,True,Business,First Class,765,3840,2022-10-11,2022-10-01,0
,,,-0.9884,,1,1,1,0,1,False,Solo Leisure,Economy Class,182,3841,2022-10-01,2022-09-01,0
-0.8377,,-0.881,-0.876,-0.8718,0,1,0,0,0,False,Couple Leisure,Economy Class,1466,3842,2022-09-28,2022-09-01,0
,,,-0.9297,,1,1,1,0,1,True,Solo Leisure,Economy Class,1943,3843,2022-09-26,2022-09-01,0
,,-0.9781,,,1,1,0,1,1,False,Family Leisure,Economy Class,659,3844,2022-09-23,2022-09-01,0
0.9888,,0.9891,,,0,1,0,1,1,False,Family Leisure,Economy Class,250,3845,2022-09-16,2022-09-01,1
,,-0.9736,-0.9574,,1,1,0,0,1,False,Solo Leisure,Economy Class,615,3846,2022-09-14,2022-09-01,0
-0.896,,-0.948,-0.9363,,0,1,0,0,1,True,Business,Premium Economy,632,3847,2022-09-13,2022-09-01,0
-0.8706,,,-0.9791,,0,1,1,0,1,True,Solo Leisure,Economy Class,207,3848,2022-09-03,2022-08-01,0
-0.9353,,-0.978,,,0,1,0,1,1,False,Business,Premium Economy,208,3849,2022-08-29,2022-08-01,0
,0.9836,0.9896,0.9679,0.9838,1,0,0,0,0,True,Family Leisure,Economy Class,1146,3850,2022-08-24,2022-08-01,1
-0.8693,,,,,0,1,1,1,1,True,Family Leisure,Economy Class,2274,3851,2022-08-20,2022-08-01,0
-0.723,,,-0.9129,,0,1,1,0,1,True,Business,Economy Class,588,3852,2022-08-19,2022-08-01,0
,,,-0.8637,,1,1,1,0,1,True,Solo Leisure,Economy Class,536,3853,2022-08-18,2022-06-01,0
,,0.978,0.9641,,1,1,0,0,1,True,Solo Leisure,First Class,1346,3854,2022-08-12,2022-07-01,1
,,,-0.986,,1,1,1,0,1,False,Family Leisure,Economy Class,213,3855,2022-08-05,2022-08-01,0
,,0.9515,0.7315,,1,1,0,0,1,False,Solo Leisure,Business Class,427,3856,2022-08-02,2022-07-01,1
,,,-0.9082,,1,1,1,0,1,True,Solo Leisure,Premium Economy,217,3857,2022-08-02,2022-08-01,0
,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,568,3858,2022-07-28,2022-07-01,0
,,-0.8516,-0.8103,,1,1,0,0,1,False,Couple Leisure,Economy Class,877,3859,2022-07-25,2022-07-01,0
-0.856,,,-0.8951,,0,1,1,0,1,True,Family Leisure,Economy Class,2732,3860,2022-07-15,2022-07-01,0
-0.7337,,-0.8735,,,0,1,0,1,1,False,Family Leisure,Economy Class,1281,3861,2022-07-15,2022-06-01,0
,,-0.9825,,,1,1,0,1,1,True,Solo Leisure,Economy Class,356,3862,2022-07-11,2022-07-01,0
-0.9188,,,,,0,1,1,1,1,True,Family Leisure,Premium Economy,695,3863,2022-07-09,2022-07-01,0
,,-0.958,-0.9507,-0.938,1,1,0,0,0,True,Couple Leisure,Economy Class,1799,3864,2021-10-07,2021-09-01,0
,-0.9856,-0.9917,-0.9586,-0.9749,1,0,0,0,0,True,Couple Leisure,Economy Class,521,3865,2021-09-24,2021-09-01,0
,,-0.9291,-0.9083,,1,1,0,0,1,False,Solo Leisure,Economy Class,1225,3866,2021-09-21,2021-09-01,0
,,-0.97,-0.9729,,1,1,0,0,1,False,Couple Leisure,Economy Class,160,3867,2021-09-20,2021-09-01,0
,,-0.9836,-0.974,-0.9558,1,1,0,0,0,False,Couple Leisure,Economy Class,865,3868,2021-09-15,2021-09-01,0
,,-0.9832,-0.9699,,1,1,0,0,1,False,Family Leisure,Economy Class,608,3869,2021-09-10,2021-09-01,0
,,-0.9667,,,1,1,0,1,1,True,Couple Leisure,Economy Class,937,3870,2021-09-01,2021-09-01,0
,-0.9781,-0.982,,-0.9813,1,0,0,1,0,False,Family Leisure,Economy Class,922,3871,2021-08-15,2021-08-01,0
,,-0.9646,-0.9394,,1,1,0,0,1,False,Couple Leisure,Economy Class,665,3872,2021-08-09,2020-09-01,0
,,-0.9903,-0.9844,,1,1,0,0,1,False,Solo Leisure,Economy Class,365,3873,2021-07-10,2021-04-01,0
,,-0.8965,-0.8709,,1,1,0,0,1,True,Business,Economy Class,1834,3874,2021-07-03,2020-08-01,0
,,-0.5968,-0.6676,,1,1,0,0,1,True,Family Leisure,Economy Class,850,3875,2021-06-12,2021-06-01,0
,,-0.9413,-0.8931,,1,1,0,0,1,False,Solo Leisure,Economy Class,952,3876,2021-06-07,2021-06-01,0
,-0.9941,-0.9944,,,1,0,0,1,1,True,Business,Business Class,345,3877,2020-10-19,2020-09-01,0
,,-0.9391,-0.9249,,1,1,0,0,1,True,Business,Economy Class,1678,3878,2020-08-11,2020-03-01,0
,,,-0.7114,,1,1,1,0,1,True,Couple Leisure,Economy Class,514,3879,2020-03-27,2020-03-01,0
-0.9811,-0.991,-0.9921,,-0.9869,0,0,0,1,0,True,Solo Leisure,Economy Class,450,3880,2020-02-19,2020-01-01,0
0.7768,-0.6783,,,,0,0,1,1,1,False,Business,Business Class,348,3881,2020-02-17,2020-02-01,0
,,-0.9534,-0.938,,1,1,0,0,1,True,Couple Leisure,Economy Class,364,3882,2020-02-16,2020-02-01,0
,,,-0.6418,,1,1,1,0,1,True,Family Leisure,Economy Class,1575,3883,2020-02-14,2020-01-01,0
0.9931,0.9891,0.9879,0.9666,0.9558,0,0,0,0,0,False,Solo Leisure,Premium Economy,578,3884,2020-02-14,2020-02-01,1
,,,-0.5253,,1,1,1,0,1,False,Business,Economy Class,543,3885,2020-02-12,2020-02-01,1
0.977,0.9616,0.9762,,,0,0,0,1,1,True,Solo Leisure,Economy Class,197,3886,2020-01-09,2019-12-01,1
-0.9593,-0.9338,-0.9305,,-0.9102,0,0,0,1,0,True,Family Leisure,Economy Class,1308,3887,2020-01-05,2020-01-01,0
,,-0.9224,-0.8775,-0.8581,1,1,0,0,0,True,Solo Leisure,Economy Class,737,3888,2019-12-19,2019-12-01,0
-0.9721,-0.9676,-0.97,-0.9541,-0.9798,0,0,0,0,0,False,Family Leisure,Economy Class,1306,3889,2019-12-06,2019-12-01,0
-0.9099,,,,,0,1,1,1,1,True,Solo Leisure,Economy Class,409,3890,2019-11-17,2019-11-01,0
,,-0.9271,-0.8743,,1,1,0,0,1,False,Couple Leisure,Economy Class,840,3891,2019-11-06,2019-09-01,0
-0.9632,-0.9906,-0.9397,,,0,0,0,1,1,True,Family Leisure,Economy Class,222,3892,2019-11-02,2019-10-01,0
0.0886,-0.3024,-0.445,-0.431,,0,0,0,0,1,True,Couple Leisure,Business Class,998,3893,2019-11-02,2019-10-01,0
0.7175,,0.9826,,,0,1,0,1,1,True,Business,Economy Class,266,3894,2019-11-01,2019-10-01,1
,-0.8934,-0.9241,-0.8841,-0.95,1,0,0,0,0,True,Family Leisure,Economy Class,1223,3895,2019-10-31,2019-10-01,0
-0.925,-0.965,-0.9759,-0.9657,-0.9543,0,0,0,0,0,True,Solo Leisure,Economy Class,1388,3896,2019-10-10,2019-10-01,0
-0.9159,,-0.9424,-0.9354,,0,1,0,0,1,True,Solo Leisure,Economy Class,1465,3897,2019-10-09,2019-10-01,0
,,,-0.7269,,1,1,1,0,1,True,Solo Leisure,Economy Class,766,3898,2019-10-07,2019-09-01,0
,-0.8762,-0.8782,-0.8708,,1,0,0,0,1,True,Family Leisure,Economy Class,3243,3899,2019-10-03,2019-07-01,0
,,,-0.9679,,1,1,1,0,1,True,Solo Leisure,Economy Class,490,3900,2019-09-29,2019-08-01,0
,,-0.9132,-0.8996,,1,1,0,0,1,True,Solo Leisure,Economy Class,1032,3901,2019-09-18,2019-09-01,0
0.984,0.9366,0.9667,0.9439,,0,0,0,0,1,False,Couple Leisure,Premium Economy,673,3902,2019-09-11,2019-08-01,1
,,,0.7668,,1,1,1,0,1,True,Solo Leisure,Economy Class,183,3903,2019-09-07,2019-09-01,1
,,,-0.9457,,1,1,1,0,1,False,Solo Leisure,Economy Class,689,3904,2019-09-03,2019-08-01,0
0.9555,,0.9139,,,0,1,0,1,1,False,Business,Economy Class,314,3905,2019-09-02,2019-08-01,1
,,-0.9864,-0.9717,,1,1,0,0,1,False,Family Leisure,Economy Class,600,3906,2019-08-28,2019-08-01,0
,-0.5689,-0.6011,,,1,0,0,1,1,False,Family Leisure,Economy Class,1348,3907,2019-08-14,2019-07-01,0
,,,-0.9347,,1,1,1,0,1,True,Family Leisure,Economy Class,327,3908,2019-08-14,2019-07-01,0
0.6106,0.529,0.5337,0.4513,,0,0,0,0,1,True,Solo Leisure,Economy Class,2415,3909,2019-08-13,2019-08-01,0
,,-0.9779,,,1,1,0,1,1,True,Solo Leisure,Economy Class,259,3910,2019-08-08,2019-08-01,0
,-0.8387,-0.9063,-0.7801,,1,0,0,0,1,True,Couple Leisure,Economy Class,490,3911,2019-07-31,2019-07-01,0
,,-0.9296,-0.8518,,1,1,0,0,1,True,Solo Leisure,Economy Class,1541,3912,2019-07-27,2019-07-01,0
,,-0.9505,-0.9364,,1,1,0,0,1,False,Business,Economy Class,1022,3913,2019-07-26,2019-07-01,0
0.6977,0.5536,0.5106,0.3271,0.5819,0,0,0,0,0,True,Solo Leisure,Economy Class,1200,3914,2019-07-20,2019-06-01,1
,0.9843,0.987,0.7685,,1,0,0,0,1,False,Couple Leisure,Economy Class,403,3915,2019-07-20,2019-07-01,1
,0.9912,0.996,,,1,0,0,1,1,True,Solo Leisure,Economy Class,218,3916,2019-07-18,2019-05-01,1
-0.945,,-0.972,,-0.9298,0,1,0,1,0,True,Solo Leisure,Premium Economy,573,3917,2019-07-03,2019-06-01,1
0.0438,,-0.8019,-0.2257,,0,1,0,0,1,True,Business,Economy Class,348,3918,2019-07-02,2019-07-01,0
,,-0.9934,-0.9634,,1,1,0,0,1,True,Business,Economy Class,400,3919,2019-06-26,2019-06-01,0
-0.9244,,-0.9773,-0.9555,,0,1,0,0,1,False,Business,Economy Class,613,3920,2019-06-15,2019-06-01,0
,,-0.9936,-0.9802,,1,1,0,0,1,True,Business,Economy Class,211,3921,2019-06-15,2019-05-01,0
,,,-0.7485,,1,1,1,0,1,True,Business,Economy Class,3448,3922,2019-06-14,2019-06-01,0
,0.9797,0.9893,0.8217,0.9409,1,0,0,0,0,True,Solo Leisure,Economy Class,446,3923,2019-06-14,2018-12-01,1
-0.9789,-0.9763,-0.9896,,-0.9663,0,0,0,1,0,True,Couple Leisure,Economy Class,300,3924,2019-06-08,2019-06-01,0
0.4333,,0.9167,0.3783,,0,1,0,0,1,True,Couple Leisure,Economy Class,451,3925,2019-06-05,2019-05-01,1
,,-0.9876,-0.9795,,1,1,0,0,1,True,Solo Leisure,Economy Class,456,3926,2019-05-31,2019-05-01,0
,,-0.9753,-0.9575,,1,1,0,0,1,False,Family Leisure,Economy Class,826,3927,2019-05-24,2019-05-01,0
,,-0.9861,-0.9828,,1,1,0,0,1,True,Solo Leisure,Economy Class,421,3928,2019-05-23,2019-03-01,0
-0.8006,,-0.9605,-0.9326,,0,1,0,0,1,False,Family Leisure,Economy Class,622,3929,2019-05-22,2019-04-01,0
-0.939,,-0.9666,,,0,1,0,1,1,True,Business,Economy Class,407,3930,2019-05-14,2019-04-01,0
,,,-0.9432,,1,1,1,0,1,True,Couple Leisure,Economy Class,439,3931,2019-05-07,2018-09-01,0
,,,-0.9391,,1,1,1,0,1,True,Couple Leisure,Economy Class,622,3932,2019-04-30,2019-04-01,0
,,-0.8915,-0.8741,,1,1,0,0,1,False,Couple Leisure,Economy Class,1261,3933,2019-04-29,2019-03-01,0
,,-0.9768,-0.9438,,1,1,0,0,1,True,Business,Economy Class,435,3934,2019-04-07,2019-04-01,0
,,-0.8409,,,1,1,0,1,1,True,Solo Leisure,Economy Class,552,3935,2019-03-16,2019-02-01,1
,0.9699,0.9794,0.9352,0.9091,1,0,0,0,0,True,Couple Leisure,Business Class,817,3936,2019-03-15,2019-03-01,1
,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,396,3937,2019-03-14,2019-03-01,0
0.9728,0.9708,0.9654,0.9703,,0,0,0,0,1,True,Couple Leisure,Premium Economy,2044,3938,2019-03-08,2019-02-01,1
0.9003,0.8848,0.842,0.7987,,0,0,0,0,1,True,Couple Leisure,Business Class,2278,3939,2019-03-07,2019-03-01,1
-0.5599,-0.8349,,,-0.7735,0,0,1,1,0,True,Solo Leisure,Business Class,1079,3940,2019-03-05,2019-02-01,1
-0.075,-0.0501,-0.5443,,-0.3076,0,0,0,1,0,True,Solo Leisure,Economy Class,811,3941,2019-03-05,2019-02-01,1
,,,-0.9867,,1,1,1,0,1,True,Family Leisure,Economy Class,187,3942,2019-02-27,2019-02-01,0
0.7622,0.1771,0.2283,,,0,0,0,1,1,True,Solo Leisure,Economy Class,690,3943,2019-02-06,2019-01-01,1
,,,-0.9541,,1,1,1,0,1,False,Business,Business Class,952,3944,2019-02-04,2019-02-01,0
-0.8907,,-0.9221,-0.8465,-0.738,0,1,0,0,0,False,Couple Leisure,Economy Class,705,3945,2019-01-29,2018-06-01,0
,,-0.991,-0.9692,,1,1,0,0,1,True,Business,Economy Class,442,3946,2019-01-21,2018-09-01,0
,,-0.865,-0.9428,-0.2119,1,1,0,0,0,True,Solo Leisure,Economy Class,416,3947,2019-01-16,2019-01-01,0
-0.9531,-0.9922,-0.9829,,-0.9488,0,0,0,1,0,True,Couple Leisure,Economy Class,593,3948,2018-12-30,2018-12-01,0
0.9759,,0.9763,0.9728,,0,1,0,0,1,True,Couple Leisure,Economy Class,210,3949,2018-12-27,2018-12-01,1
0.9958,,0.9899,0.953,,0,1,0,0,1,True,Family Leisure,Economy Class,229,3950,2018-12-10,2018-06-01,1
,-0.9888,-0.992,-0.9909,,1,0,0,0,1,True,Solo Leisure,Economy Class,224,3951,2018-11-29,2018-11-01,0
,,0.9914,0.9722,,1,1,0,0,1,False,Family Leisure,Economy Class,243,3952,2018-11-26,2018-11-01,1
,-0.9913,-0.9877,-0.9751,,1,0,0,0,1,True,Family Leisure,Economy Class,442,3953,2018-11-21,2018-11-01,0
-0.8751,,-0.9723,,,0,1,0,1,1,True,Business,Economy Class,599,3954,2018-11-19,2018-11-01,0
,0.9462,0.9593,0.9125,,1,0,0,0,1,True,Couple Leisure,Economy Class,433,3955,2018-11-11,2018-11-01,1
-0.9713,-0.8986,-0.93,-0.8906,,0,0,0,0,1,False,Business,Economy Class,1052,3956,2018-11-06,2018-10-01,0
-0.9464,,-0.984,,,0,1,0,1,1,True,Business,Economy Class,854,3957,2018-11-05,2018-11-01,0
